user_id	question	response	sequence_label
27	How have you been sleeping? How's your focus been?	Not great. I wake up like every two hours, and then I can't fall back asleep because my brain is racing. My focus has been terrible. I can't seem to concentrate on anything.	anxiety
28	How have you been sleeping? How's your focus been?	Sleeping has been rough, tossing and turning a lot. My focus is shot, I can't seem to concentrate on anything for more than a few minutes.	anxiety
28	How's your focus been? Any big worries today?	My focus is all over the place. Yeah, I'm worried about a presentation I have to give next week. What if I mess it up?	anxiety
28	What's on your mind lately? How's your mood been?	I keep thinking about all the things I need to get done and how I'm probably forgetting something important. My mood is pretty low, I'm anxious and irritable.	anxiety
28	How was your energy yesterday? How have you been sleeping?	My energy was pretty low yesterday, felt like I was dragging myself around. Sleep hasn't been great, I keep waking up in the middle of the night with my mind racing.	anxiety
28	How was your energy yesterday? What's on your mind lately?	My energy was super low. I can't stop thinking about all the things that could go wrong with my new job.	anxiety
28	Feeling overwhelmed at all? Any big worries today?	Totally overwhelmed! I have a deadline coming up and I'm worried I won't finish it in time. What if I get fired?	anxiety
28	Feeling overwhelmed at all? How's your mood been?	Definitely overwhelmed. I feel like I'm drowning. My mood is awful, I just want to hide under the covers.	anxiety
29	How have you been sleeping? Any big worries today?	Sleeping has been rough. Woke up a bunch of times last night thinking about work stuff. Yeah, I have a presentation later and I'm pretty stressed about it. What if I mess up?	anxiety
29	How was your energy yesterday? What's on your mind lately?	Yesterday was exhausting. I felt like I was running on fumes. Honestly, I keep thinking about whether I'm doing enough, both at work and in my personal life. It's like I'm constantly behind.	anxiety
29	What's on your mind lately? How's your mood been?	Just a lot of "what ifs," you know? Did I lock the door? What if I get sick? Stuff like that. My mood's been pretty low, I think. I've been feeling on edge for a while.	anxiety
29	How's your focus been? How's your mood been?	Focus? What's focus? Haha. Seriously, it's been terrible. I start one thing and then my mind races to ten other things. I feel like I can't concentrate on anything for more than a few minutes. My mood's been bleh.	anxiety
29	Feeling overwhelmed at all? How's your focus been?	Overwhelmed is an understatement. I feel like I'm drowning. I can't seem to get anything done, and my mind is all over the place.	anxiety
29	Feeling overwhelmed at all? Any big worries today?	Definitely overwhelmed. So many things I need to do. And I keep thinking about my mom's health. I'm worried about her, and I don't know how to help.	anxiety
29	How was your energy yesterday? How have you been sleeping?	Yesterday I was completely drained. Could barely drag myself off the couch. And the sleeping...ugh. Tossing and turning all night. Couldn't shut my brain off.	anxiety
30	How's your focus been? Any big worries today?	Ugh, focus is shot, as usual. And yeah, I'm spiraling a bit about that presentation next week. What if I totally bomb?	anxiety
30	How was your energy yesterday? What's on your mind lately?	Energy was super low. I keep thinking about whether I'm doing enough, you know? Like, am I on the right path?	anxiety
30	How was your energy yesterday? How have you been sleeping?	Energy was low. Sleep has been awful. I keep waking up in the middle of the night, heart racing.	anxiety
30	Feeling overwhelmed at all? How's your mood been?	Overwhelmed is my default setting. My mood's been pretty blah, bordering on just straight-up anxious.	anxiety
30	How have you been sleeping? Any big worries today?	Sleeping badly, waking up a lot. I'm really stressed about my job security lately, I feel like I'm not performing well.	anxiety
30	What's on your mind lately? How's your mood been?	Just a lot of "what ifs," mostly bad ones. My mood's been pretty low, honestly.	anxiety
30	Feeling overwhelmed at all? How's your focus been?	Yeah, totally overwhelmed. Can't seem to concentrate on anything for more than five minutes.	anxiety
31	How was your energy yesterday? How have you been sleeping?	Ugh, my energy was pretty low. I think I only got like 5 hours of sleep, tossing and turning a lot.	anxiety
31	Feeling overwhelmed at all? How's your focus been?	Yeah, definitely overwhelmed. I can't seem to concentrate on anything for more than a few minutes. It's like my brain is constantly jumping from one thing to the next.	anxiety
31	What's on your mind lately? How's your mood been?	Everything and nothing, I guess? I'm mostly just worried about everything falling apart, you know? My mood's been pretty blah, kinda on edge.	anxiety
31	How was your energy yesterday? What's on your mind lately?	My energy was shot yesterday. I spent most of the day just trying to keep it together. I can't stop thinking about all the things I need to do and how I'm going to mess them up.	anxiety
31	Feeling overwhelmed at all? Any big worries today?	Overwhelmed is an understatement. I'm super worried about this presentation at work, I'm afraid I'll blank out or say something stupid.	anxiety
31	How's your focus been? Any big worries today?	My focus is terrible. I keep getting distracted, like I'm waiting for something bad to happen. I'm really worried about my family's health right now.	anxiety
31	How have you been sleeping? How's your mood been?	Not great, I keep waking up in the middle of the night thinking about everything I have to do. I've been pretty down.	anxiety
32	How have you been sleeping? Feeling overwhelmed at all?	Sleeping has been rough. I keep waking up in the middle of the night thinking about all the things I need to do. And yeah, overwhelmed is an understatement.	anxiety
32	How was your energy yesterday? What's on your mind lately?	Energy was pretty low. Just a lot of "what ifs" running through my head lately. Like, what if I mess everything up?	anxiety
32	How was your energy yesterday? Feeling overwhelmed at all?	My energy was okay at first, but then I remembered I have that presentation coming up and felt totally overwhelmed.	anxiety
32	How's your focus been? Any big worries today?	Focus has been terrible. So many big worries... mostly about work and whether I'm good enough.	anxiety
32	What's on your mind lately? How have you been sleeping?	Ugh, just thinking about all the things I'm behind on at work. And the sleeping is still not great. I keep waking up with my heart racing.	anxiety
32	Any big worries today? How's your mood been?	Yeah, a few. Just the usual work stuff, and I'm worried about my mom. Mood has been pretty down, honestly.	anxiety
32	How's your focus been? How's your mood been?	My focus is shot. Can't seem to concentrate on anything. And my mood is kinda blah, bordering on anxious, as usual.	anxiety
33	What's on your mind lately? How have you been sleeping?	My mind's been racing a lot, mostly about work stuff and if I'm doing enough. Sleep has been awful. I keep waking up in the middle of the night, just tossing and turning.	anxiety
33	How's your focus been? How's your mood been?	Focus is shot. I can't seem to concentrate on anything for more than like, 5 minutes. My mood's been pretty low, and I get irritated really easily.	anxiety
